timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,time_seconds,seconds,Time,Minutes
1577221591,-27.7182548,-51.11688411,991.6515002,6,259.2552,4.903808,16,gps,1,1.6,1.9,3.6,,,,77,,5.741255662,1,899.5,,
1577221592,-27.71826396,-51.11694562,991.9526747,6,255.09946,5.59363,16,gps,1,1.3,1.6,3.6,,,,77,,6.150988904,1,900.5,,
1577221593,-27.71827998,-51.11700799,992.1444533,6,256.7693,5.806254,16,gps,1.1,1.6,1.9,3.6,,,,77,,6.401173002,1,901.5,,
1577221594,-27.71828866,-51.11706505,993.2466326,6,259.132,5.185926,16,gps,1,1.5,1.8,3.6,,,,77,,5.709155349,1,902.5,,
1577221595,-27.71829378,-51.11711787,994.2259963,6,261.03287,4.985271,16,gps,0.9,1.5,1.8,3.6,,,,77,,5.2392779,1,903.5,,
1577221596,-27.71829588,-51.11716866,994.5717069,6,262.1037,4.9914618,16,gps,1,1.5,1.8,3.6,,,,77,,5.013902435,1,904.5,,
1577221597,-27.71830395,-51.1172286,995.3547904,6,256.6516,4.9455957,16,gps,1,1.5,1.8,3.6,,,,77,,5.978862254,1,905.5,,
1577221598,-27.71831277,-51.11728296,994.972114,6,274.42813,4.5524883,16,gps,1,1.4,1.7,3.6,,,,77,,5.449374599,1,906.5,,
1577221599,-27.71830763,-51.11734242,994.5444497,6,291.38174,5.4172864,16,gps,1,1.4,1.7,3.6,,,,77,,5.890460836,1,907.5,,
1577221600,-27.71829415,-51.11739759,992.8837899,6,280.245,4.1849422,16,gps,1.2,2.2,2.5,3.6,,,,77,,5.642756924,1,908.5,,
1577221601,-27.71829138,-51.11744492,992.5290272,6,269.51654,3.6078558,17,gps,1,1.4,1.7,3.6,,,,77,,4.676777935,1,909.5,,
1577221602,-27.7182955,-51.11749638,993.5034296,6,257.04648,4.273598,17,gps,1,1.4,1.7,3.6,,,,77,,5.096108239,1,910.5,,
1577221603,-27.71830928,-51.11754325,994.123237,6,261.9922,3.5476906,16,gps,1,1.4,1.7,3.6,,,,77,,4.867686531,1,911.5,,
1577221604,-27.7183225,-51.11761216,997.3130641,6,258.41794,5.2699165,16,gps,1.1,1.4,1.8,3.6,,,,77,,6.951592614,1,912.5,,
1577221605,-27.71833429,-51.1176667,997.8697147,6,252.4144,4.4662666,16,gps,1,1.5,1.8,3.6,,,,77,,5.534450269,1,913.5,,
1577221606,-27.71834627,-51.11771698,998.8653634,6,254.89493,4.2524805,16,gps,1,1.5,1.8,3.6,,,,77,,5.133096125,1,914.5,,
1577221607,-27.71835287,-51.11775731,999.5165788,6,274.9852,3.1593668,16,gps,0.9,1.3,1.6,3.6,,,,77,,4.044328243,1,915.5,,
1577221608,-27.71835719,-51.11779619,999.4636127,6,255.57677,3.7028303,16,gps,1,1.4,1.7,3.6,,,,77,,3.863925777,1,916.5,,
1577221609,-27.71836473,-51.11783471,1000.335119,6,246.04013,4.0621285,16,gps,1,1.3,1.6,3.6,,,,77,,3.889734491,1,917.5,,
1577221610,-27.71838111,-51.11788117,1002.101516,6,243.80623,4.543629,16,gps,1,1.4,1.7,3.6,,,,77,,4.928527835,1,918.5,,
1577221611,-27.71839825,-51.11793286,1002.532464,8,248.44234,4.4778223,16,gps,1.1,2.3,2.5,3.6,,,,77,,5.43945118,1,919.5,,
1577221612,-27.71841147,-51.11798819,1001.656777,8,262.4063,5.3219314,16,gps,1,2,2.2,3.6,,,,77,,5.649594516,1,920.5,,
1577221613,-27.71842205,-51.11805678,1001.028827,8,261.12042,5.6783524,16,gps,0.9,1.5,1.8,3.6,,,,77,,6.865264088,1,921.5,,
1577221614,-27.71843148,-51.11812076,1000.849484,8,252.16148,5.4724183,16,gps,1,1.8,2,3.6,,,,77,,6.395164857,1,922.5,,
1577221615,-27.71844299,-51.11818225,1000.368121,6,266.19122,5.481923,15,gps,1,1.5,1.8,3.6,,,,77,,6.196278844,1,923.5,,
1577221616,-27.71844942,-51.11824647,998.1542778,6,270.88898,5.656346,15,gps,1.1,1.8,2.1,3.6,,,,77,,6.373518254,1,924.5,,
1577221617,-27.71845819,-51.11830905,997.180049,6,254.45247,5.439485,15,gps,0.9,1.5,1.8,3.6,,,,77,,6.247415505,1,925.5,,
1577221618,-27.7184798,-51.11837162,995.2917201,6,254.6334,5.5382075,15,gps,1,1.5,1.8,3.6,,,,77,,6.618483871,1,926.5,,
1577221619,-27.71849726,-51.11843712,994.2302385,6,256.94736,5.5201263,15,gps,0.9,1.5,1.8,3.6,,,,77,,6.743449696,1,927.5,,
1577221620,-27.71851978,-51.1184996,994.2401712,6,248.21796,4.923578,15,gps,1,1.5,1.8,3.6,,,,77,,6.64789756,1,928.5,,
1577221621,-27.71854243,-51.11855184,993.0712231,6,249.90416,5.4274383,15,gps,1.1,1.6,1.9,3.6,,,,77,,5.729769687,1,929.5,,
1577221622,-27.71857216,-51.11860522,991.9957486,6,255.25523,5.470594,15,gps,0.9,1.5,1.8,3.6,,,,77,,6.210975838,1,930.5,,
1577221623,-27.71860074,-51.11865766,996.1902069,6,249.92015,5.201862,15,gps,1.1,2.1,2.4,3.6,,,,77,,6.063437073,1,931.5,,
1577221624,-27.7186116,-51.11870891,993.8842985,6,255.623,5.377152,16,gps,1.1,1.6,2,3.6,,,,77,,5.19548685,1,932.5,,
1577221625,-27.71861917,-51.11876727,993.5887452,6,257.8444,5.5488033,16,gps,0.9,1.5,1.8,3.6,,,,77,,5.816778031,1,933.5,,
1577221626,-27.71862972,-51.11882554,993.2116429,6,257.9407,5.42744,15,gps,1,1.5,1.8,3.6,,,,77,,5.864029113,1,934.5,,
1577221627,-27.71862921,-51.11887076,993.9579183,6,258.01025,4.991214,15,gps,1,1.5,1.8,3.6,,,,77,,4.459832496,1,935.5,,
1577221628,-27.71863623,-51.11892174,993.7236276,6,258.1432,5.049183,15,gps,1.1,2.1,2.4,3.6,,,,77,,5.086643296,1,936.5,,
1577221629,-27.71864658,-51.1189714,994.4609993,6,251.5128,5.1362824,15,gps,1,1.5,1.8,3.6,,,,77,,5.029822161,1,937.5,,
1577221630,-27.71865878,-51.11902328,994.7844296,6,251.65668,5.5150805,16,gps,1,1.5,1.8,3.6,,,,77,,5.291884534,1,938.5,,
1577221631,-27.71866633,-51.11907707,994.2861005,6,251.77992,5.528205,15,gps,1,1.5,1.8,3.6,,,,77,,5.369928601,1,939.5,,
1577221632,-27.71867886,-51.11913104,994.4655183,6,252.06078,5.330425,15,gps,1,1.5,1.8,3.6,,,,77,,5.500101936,1,940.5,,
1577221633,-27.7186851,-51.11919143,993.8275419,6,259.28732,6.0432363,16,gps,1,1.5,1.8,3.6,,,,77,,5.996329698,1,941.5,,
1577221634,-27.71869177,-51.11924882,993.6900028,6,259.41376,6.746274,16,gps,1,1.5,1.8,3.6,,,,77,,5.70724211,1,942.5,,
1577221635,-27.71869751,-51.1193186,991.966487,6,261.08362,7.3335357,16,gps,1.1,1.6,1.9,3.6,,,,77,,6.911001945,1,943.5,,
1577221636,-27.71870374,-51.11938676,991.5254659,6,260.96152,6.850533,16,gps,1,1.5,1.8,3.6,,,,77,,6.757021871,1,944.5,,
1577221637,-27.71870823,-51.11945602,990.8344219,6,265.27106,6.956841,16,gps,1,1.5,1.8,3.6,,,,77,,6.847765873,1,945.5,,
1577221638,-27.71870858,-51.11952753,990.7730941,6,270.11526,6.91749,15,gps,1,1.5,1.8,3.6,,,,77,,7.052854229,1,946.5,,
1577221639,-27.71870324,-51.11959738,990.4547698,6,273.9773,6.843791,16,gps,1.1,1.6,1.9,3.6,,,,77,,6.913147799,1,947.5,,
1577221640,-27.71869261,-51.11966622,990.2683729,6,279.1259,6.8977914,16,gps,1,1.5,1.8,3.6,,,,77,,6.889880503,1,948.5,,
1577221641,-27.71868104,-51.11973452,989.6150682,6,280.35614,6.844901,16,gps,1.1,1.6,1.9,3.6,,,,77,,6.856714664,1,949.5,,
1577221642,-27.71867074,-51.11980027,989.9631697,6,280.59113,6.5793405,16,gps,1,1.7,1.9,3.6,,,,77,,6.584046272,1,950.5,,
1577221643,-27.71865433,-51.11986337,989.8183142,6,286.49963,6.5237823,16,gps,1.1,1.6,1.9,3.6,,,,77,,6.482557308,1,951.5,,
1577221644,-27.7186366,-51.11992461,989.8277837,6,286.66208,6.7022176,16,gps,1.1,1.6,1.9,3.6,,,,77,,6.350469377,1,952.5,,
1577221645,-27.71861603,-51.119992,989.6767225,6,287.566,7.031773,17,gps,1,1.5,1.8,3.6,,,,77,,7.026476433,1,953.5,,
1577221646,-27.71860167,-51.12006339,989.6860877,6,281.90625,7.0961075,17,gps,0.9,1.5,1.7,3.6,,,,77,,7.217778727,1,954.5,,
1577221647,-27.71858883,-51.1201304,989.9651235,4,282.99057,6.706209,17,gps,1,1.5,1.8,3.6,,,,77,,6.759422083,1,955.5,,
1577221648,-27.7185753,-51.12019595,990.0143527,6,283.2585,6.381049,17,gps,1.2,2.5,2.8,3.6,,,,77,,6.635683259,1,956.5,,
1577221649,-27.71856175,-51.12025305,990.2764393,6,286.79825,5.657011,17,gps,1,1.4,1.7,3.6,,,,77,,5.828161349,1,957.5,,
1577221650,-27.71854401,-51.1203124,990.7152634,6,286.9444,6.154647,18,gps,1.1,1.7,2.1,3.6,,,,77,,6.173766121,1,958.5,,
1577221651,-27.71852521,-51.1203814,990.9066754,6,285.69547,6.578306,17,gps,1,1.7,1.9,3.6,,,,77,,7.116687916,1,959.5,,
1577221652,-27.71851004,-51.12044482,991.057676,6,283.8557,6.634894,17,gps,1.1,2.1,2.4,3.6,,,,77,,6.476664534,1,960.5,,
1577221653,-27.71849374,-51.1205107,990.5864559,6,285.1254,6.721372,17,gps,1.1,1.7,2,3.6,,,,77,,6.74274703,1,961.5,,
1577221654,-27.71847946,-51.12057093,991.8612825,6,283.49426,6.2385345,17,gps,1.1,1.7,2.1,3.6,,,,77,,6.147279483,1,962.5,,
1577221655,-27.71846299,-51.12063186,992.4757451,6,283.55722,6.162735,18,gps,1.1,1.7,2.1,3.6,,,,77,,6.279200118,1,963.5,,
1577221656,-27.71844607,-51.12069249,992.4687763,6,286.19727,6.1880875,18,gps,1.1,1.7,2.1,3.6,,,,77,,6.266336037,1,964.5,,
1577221657,-27.71843378,-51.12075197,993.2940825,6,283.143,5.8904486,18,gps,1.1,1.7,2.1,3.6,,,,77,,6.022004903,1,965.5,,
1577221658,-27.71842378,-51.12080894,994.1861522,6,280.95377,5.533194,18,gps,1.1,2.1,2.4,3.6,,,,77,,5.725955623,1,966.5,,
1577221659,-27.71841307,-51.12086463,993.8979543,6,281.4209,5.3795843,18,gps,1.1,2.1,2.4,3.6,,,,77,,5.61888765,1,967.5,,
1577221660,-27.718403,-51.12092046,994.2391333,4,279.17844,5.5607433,18,gps,0.9,1.5,1.8,3.6,,,,77,,5.618017843,1,968.5,,
1577221661,-27.71839578,-51.12097554,994.6747763,4,277.563,5.504831,18,gps,0.9,1.5,1.8,3.6,,,,77,,5.489900103,1,969.5,,
1577221662,-27.71838843,-51.12103156,994.6520308,4,278.12585,5.7145877,18,gps,1,1.5,1.8,3.6,,,,77,,5.584098804,1,970.5,,
1577221663,-27.71838038,-51.12108973,994.5216519,4,280.3516,6.2303224,18,gps,1,1.7,1.9,3.6,,,,77,,5.805762417,1,971.5,,
1577221664,-27.71836703,-51.12115089,994.0641234,4,282.67096,6.187454,18,gps,0.9,1.2,1.5,3.6,,,,77,,6.209960403,1,972.5,,
1577221665,-27.71836036,-51.12121248,994.7028847,4,277.0456,6.0160174,18,gps,0.9,1.1,1.5,3.6,,,,77,,6.118529285,1,973.5,,
1577221666,-27.71835398,-51.12127359,994.3835026,4,276.6813,6.0772047,18,gps,1,1.3,1.6,3.6,,,,77,,6.068182663,1,974.5,,
1577221667,-27.71834831,-51.12133668,994.4484594,4,280.52045,5.743342,18,gps,0.9,1.1,1.4,3.6,,,,77,,6.253853421,1,975.5,,
1577221668,-27.71833857,-51.1213906,994.2973101,6,280.9831,5.496696,18,gps,0.9,1.1,1.4,3.6,,,,77,,5.425116844,1,976.5,,
1577221669,-27.71832825,-51.1214503,994.3076913,6,279.647,5.708045,19,gps,0.8,1.1,1.4,3.6,,,,77,,5.997807506,1,977.5,,
1577221670,-27.71831312,-51.1215114,994.1709621,6,283.0924,5.9257507,19,gps,0.9,1.2,1.5,3.6,,,,77,,6.254465366,1,978.5,,
1577221671,-27.71830052,-51.12156691,993.981244,6,283.0995,5.281401,17,gps,0.9,1.2,1.5,3.6,,,,77,,5.649162587,1,979.5,,
1577221672,-27.71828569,-51.12162132,993.8028532,6,285.8877,5.3293853,17,gps,0.9,1.2,1.5,3.6,,,,77,,5.612377264,1,980.5,,
1577221673,-27.71827166,-51.12167483,993.8772881,6,284.7666,5.2066865,17,gps,0.9,1.2,1.5,3.6,,,,77,,5.501118914,1,981.5,,
1577221674,-27.71825608,-51.12172207,993.9667146,6,285.66516,4.9936886,17,gps,1.1,1.5,1.9,3.6,,,,77,,4.967558776,1,982.5,,
1577221675,-27.71824256,-51.12176879,993.7498561,6,287.4261,4.90051,17,gps,0.8,1.1,1.4,3.6,,,,77,,4.845078531,1,983.5,,
1577221676,-27.71822698,-51.1218241,993.6370862,6,288.79102,5.190472,18,gps,0.9,1.2,1.5,3.6,,,,77,,5.721399308,1,984.5,,
1577221677,-27.71820632,-51.12188824,994.0823969,6,288.0967,5.6813483,17,gps,1.3,1.6,2.1,3.6,,,,77,,6.72690862,1,985.5,,
1577221678,-27.71818761,-51.12194421,993.2374276,8,288.42633,5.4102693,17,gps,1.6,1.9,2.5,3.6,,,,77,,5.896449761,1,986.5,,
1577221679,-27.71817098,-51.12199829,992.8920334,8,288.11703,5.044888,18,gps,1.3,1.7,2.1,3.6,,,,77,,5.642511291,1,987.5,,
1577221680,-27.71815311,-51.12204005,992.3788367,8,293.26117,4.2978015,18,gps,1.3,1.6,2,3.6,,,,77,,4.569534017,1,988.5,,
1577221681,-27.71813224,-51.12207175,991.9621495,6,301.958,3.6050005,18,gps,0.9,1.1,1.5,3.6,,,,77,,3.888185443,1,989.5,,
1577221682,-27.71810875,-51.12209898,990.9925866,6,313.75598,3.6533961,18,gps,0.9,1.1,1.4,3.6,,,,77,,3.740235387,1,990.5,,
1577221683,-27.71807828,-51.1221211,990.4203695,4,325.3603,4.287383,18,gps,0.9,1.1,1.4,3.6,,,,77,,4.019627012,1,991.5,,
1577221684,-27.71803733,-51.12213415,990.3831576,4,342.877,4.882443,18,gps,0.9,1.1,1.4,3.6,,,,77,,4.716511775,1,992.5,,
1577221685,-27.71798891,-51.12212582,990.3654767,4,4.3341284,5.374631,19,gps,0.9,1.1,1.4,3.6,,,,77,,5.428932544,1,993.5,,
1577221686,-27.71794029,-51.12210169,990.7864022,4,22.918211,5.872636,19,gps,0.9,1.1,1.5,3.6,,,,77,,5.88968053,1,994.5,,
1577221687,-27.71788756,-51.12206214,991.6738503,6,32.34071,6.917634,19,gps,1.1,1.4,1.7,3.6,,,,77,,7.025160587,1,995.5,,
1577221688,-27.71783105,-51.12201071,992.3992367,6,37.62166,7.976166,20,gps,,,,3.6,,,,77,,8.058572118,1,996.5,,
1577221690,-27.71770013,-51.1218754,993.2998707,6,41.923317,10.156184,20,gps,1,1.2,1.6,3.6,,,,77,,19.710799,2,998.5,,
1577221691,-27.71763706,-51.12180786,993.8858961,4,43.083626,9.600129,20,gps,1,1.2,1.5,3.6,,,,77,,9.65523838,1,999.5,,
1577221692,-27.71757838,-51.12174075,994.4846681,4,44.054596,9.190195,20,gps,0.9,1.2,1.5,3.6,,,,77,,9.278264509,1,1000.5,,
1577221693,-27.71751998,-51.12167234,994.4252699,4,44.503216,9.329997,20,gps,0.9,1.2,1.5,3.6,,,,77,,9.348151398,1,1001.5,,
1577221694,-27.71746171,-51.1215973,994.6113143,4,47.75658,9.616852,20,gps,0.9,1.1,1.4,3.6,,,,77,,9.820841649,1,1002.5,,
1577221695,-27.71740253,-51.12151355,994.7376834,4,50.967266,10.14923,20,gps,0.9,1.1,1.4,3.6,,,,77,,10.54634674,1,1003.5,,
1577221696,-27.71734371,-51.1214253,994.4872849,4,50.96645,10.849338,21,gps,0.9,1.1,1.4,3.6,,,,77,,10.8736577,1,1004.5,,
1577221697,-27.71727753,-51.12133159,993.9648043,4,51.331795,11.743657,21,gps,0.9,1.1,1.4,3.6,,,,77,,11.79817467,1,1005.5,,
1577221698,-27.71720634,-51.12122926,993.4444289,4,51.866524,12.774499,21,gps,0.9,1.1,1.5,3.6,,,,77,,12.80816245,1,1006.5,,
1577221699,-27.71713358,-51.12112062,992.4904352,4,52.68905,13.242854,21,gps,0.9,1.1,1.4,3.6,,,,77,,13.40918811,1,1007.5,,
1577221700,-27.71705917,-51.12100965,991.2547784,4,52.439243,13.667369,21,gps,0.9,1.1,1.4,3.6,,,,77,,13.70217288,1,1008.5,,
1577221701,-27.71697494,-51.12089902,989.9773778,4,48.98067,14.353992,21,gps,0.8,1,1.3,3.6,,,,77,,14.35821279,1,1009.5,,
1577221706,-27.7163911,-51.12049719,986.4656164,6,16.516264,15.812978,20,gps,1.1,1.4,1.8,3.6,,,,77,,75.86994881,5,1014.5,,
1577221707,-27.7162473,-51.12047262,986.4296746,6,8.89555,16.07486,19,gps,1.1,1.4,1.8,3.6,,,,77,,16.11820707,1,1015.5,,
1577221708,-27.71609965,-51.1204557,986.5477354,6,5.9410753,16.45272,17,gps,1.1,1.4,1.8,3.6,,,,77,,16.44622176,1,1016.5,,
1577221709,-27.71594979,-51.12043841,986.8505739,6,6.1550264,16.589878,17,gps,1.1,1.4,1.8,3.6,,,,77,,16.69458673,1,1017.5,,
1577221710,-27.71580065,-51.12041594,987.7386094,8,7.5411196,16.554384,17,gps,1.5,1.5,2.1,3.6,,,,77,,16.67456301,1,1018.5,,
1577221711,-27.71565312,-51.12039495,988.6183838,6,7.07976,16.385328,20,gps,1.1,1.5,1.8,3.6,,,,77,,16.47857766,1,1019.5,,
1577221712,-27.71550767,-51.12037376,989.9239417,6,7.477359,16.185205,20,gps,0.9,1.3,1.6,3.6,,,,77,,16.25375282,1,1020.5,,
1577221713,-27.71536416,-51.12035367,991.1242407,6,7.336512,15.882,20,gps,1,1.3,1.6,3.6,,,,77,,16.02599001,1,1021.5,,
1577221714,-27.71522379,-51.12033509,992.2953272,6,7.0028253,15.63539,20,gps,1,1.2,1.6,3.6,,,,77,,15.66184903,1,1022.5,,
1577221715,-27.7150847,-51.12031637,993.5397769,4,6.793282,15.524605,20,gps,0.9,1.1,1.5,3.6,,,,77,,15.52445179,1,1023.5,,
1577221716,-27.71494694,-51.12029612,994.8992207,4,7.6225934,15.29414,21,gps,0.9,1.1,1.5,3.6,,,,77,,15.39483151,1,1024.5,,
1577221717,-27.71481112,-51.12026721,995.6736433,4,10.5587435,15.138746,21,gps,1.1,1.2,1.6,3.6,,,,77,,15.31922651,1,1025.5,,
1577221718,-27.71467965,-51.12023153,996.448679,4,13.618256,14.994606,20,gps,0.9,1.1,1.5,3.6,,,,77,,14.98735484,1,1026.5,,
1577221719,-27.71454923,-51.12018795,996.8114196,4,16.403273,15.029036,21,gps,0.8,1.1,1.4,3.6,,,,77,,15.07821927,1,1027.5,,
1577221720,-27.71442028,-51.12013909,997.2102961,4,18.148567,15.232453,21,gps,0.8,1.1,1.4,3.6,,,,77,,15.08062444,1,1028.5,,
1577221721,-27.71428983,-51.12008831,997.5713685,4,18.641,15.436907,21,gps,0.8,1.1,1.4,3.6,,,,77,,15.29850788,1,1029.5,,
1577221722,-27.71415732,-51.12003414,997.811453,4,19.722307,15.698939,21,gps,0.8,1.1,1.4,3.6,,,,77,,15.62551344,1,1030.5,,
1577221723,-27.71402488,-51.11997322,997.7856474,4,22.122051,15.929209,21,gps,0.8,1.1,1.4,3.6,,,,77,,15.85830421,1,1031.5,,
1577221724,-27.71389131,-51.11990497,997.9748609,4,24.480534,16.261395,21,gps,0.8,1.1,1.4,3.6,,,,77,,16.26019067,1,1032.5,,
1577221725,-27.71375764,-51.11983135,997.8973752,4,25.826056,16.531359,21,gps,0.8,1,1.3,3.6,,,,77,,16.49617829,1,1033.5,,
1577221726,-27.7136203,-51.11975672,997.821523,4,25.570467,16.832083,21,gps,0.8,1,1.3,3.6,,,,77,,16.90577062,1,1034.5,,
1577221727,-27.71348071,-51.119681,997.5267637,4,25.586164,17.17321,21,gps,0.8,1,1.3,3.6,,,,77,,17.17639875,1,1035.5,,
1577221728,-27.71333938,-51.11960568,996.9660532,4,25.15302,17.29661,21,gps,0.8,1.1,1.4,3.6,,,,77,,17.33377918,1,1036.5,,
1577221729,-27.71319654,-51.11953857,996.3470191,4,22.522379,17.170757,21,gps,0.9,1.1,1.4,3.6,,,,77,,17.15690359,1,1037.5,,
1577221730,-27.71304999,-51.11948594,995.5487012,4,17.36997,17.065275,21,gps,0.8,1.1,1.4,3.6,,,,77,,17.04962922,1,1038.5,,
1577221731,-27.71290097,-51.11945235,995.0500288,4,11.290482,16.917128,21,gps,0.9,1.1,1.5,3.6,,,,77,,16.84225867,1,1039.5,,
1577221732,-27.7127509,-51.11944314,994.6323034,4,3.050284,16.697264,21,gps,0.8,1,1.3,3.6,,,,77,,16.65458562,1,1040.5,,
1577221733,-27.71260364,-51.11946193,994.1973387,4,353.6723,16.42515,21,gps,1.1,1.2,1.6,3.6,,,,77,,16.42355884,1,1041.5,,
1577221734,-27.71245855,-51.11950176,993.635692,4,346.3009,16.532875,21,gps,0.9,1.1,1.4,3.6,,,,77,,16.55072447,1,1042.5,,
1577221735,-27.71230218,-51.11955801,993.2046686,6,343.67255,17.019634,21,gps,0.9,1.1,1.4,3.6,,,,77,,18.19478463,1,1043.5,,
1577221736,-27.71215179,-51.1196052,992.4607909,6,344.92993,17.194197,21,gps,0.9,1.1,1.4,3.6,,,,77,,17.30317317,1,1044.5,,
1577221737,-27.71200087,-51.11965107,991.7074808,6,344.5027,17.600557,20,gps,0.9,1.1,1.4,3.6,,,,77,,17.32496651,1,1045.5,,
1577221738,-27.71184575,-51.11970354,990.6149809,4,342.44656,17.857315,20,gps,0.9,1.1,1.4,3.6,,,,77,,17.95169133,1,1046.5,,
1577221739,-27.71169568,-51.11977467,989.528669,4,337.04486,18.00151,21,gps,0.9,1.1,1.4,3.6,,,,77,,18.04861554,1,1047.5,,
1577221740,-27.71155291,-51.11986339,988.1567183,4,330.2897,18.176325,21,gps,0.8,1.1,1.4,3.6,,,,77,,18.07943906,1,1048.5,,
1577221741,-27.71141831,-51.119971,987.0139746,4,324.4943,18.34746,21,gps,0.8,1.1,1.4,3.6,,,,77,,18.30696265,1,1049.5,,
1577221742,-27.71128847,-51.12008583,985.9532191,4,321.6734,18.453306,21,gps,0.8,1.1,1.4,3.6,,,,77,,18.30983481,1,1050.5,,
1577221743,-27.71116384,-51.12020951,985.3637962,4,318.90872,18.545156,20,gps,0.8,1.1,1.4,3.6,,,,77,,18.42573354,1,1051.5,,
1577221744,-27.71104381,-51.12034106,985.1585853,4,315.6458,18.596262,19,gps,0.8,1.1,1.4,3.6,,,,77,,18.58144061,1,1052.5,,
1577221745,-27.71093103,-51.12047874,984.9628898,4,312.6616,18.421644,19,gps,0.4,,,3.6,,,,77,,18.45378133,1,1053.5,,
1577221746,-27.71082516,-51.12061783,984.9990403,4,310.64407,18.04122,18,gps,0.9,1.2,1.5,3.6,,,,77,,18.05042899,1,1054.5,,
1577221747,-27.7107259,-51.12075942,984.9916455,4,308.44104,17.790035,18,gps,0.9,1.2,1.5,3.6,,,,77,,17.77601491,1,1055.5,,
1577221748,-27.71063584,-51.12090544,984.8951061,4,304.8935,17.609621,18,gps,0.9,1.2,1.5,3.6,,,,77,,17.52086295,1,1056.5,,
1577221749,-27.71055448,-51.12105677,984.9295851,4,301.43457,17.476093,19,gps,0.9,1.2,1.5,3.6,,,,77,,17.43691091,1,1057.5,,
1577221750,-27.71047544,-51.12120913,984.8470521,4,300.59445,17.415709,18,gps,0.9,1.2,1.5,3.6,,,,77,,17.39267448,1,1058.5,,
1577221751,-27.71039684,-51.12136313,984.6442447,4,300.13132,17.371435,18,gps,0.9,1.2,1.5,3.6,,,,77,,17.50759458,1,1059.5,,
1577221752,-27.71031807,-51.12151569,984.7630497,4,300.1267,17.341238,18,gps,0.9,1.2,1.5,3.6,,,,77,,17.39494989,1,1060.5,,
1577221753,-27.71023715,-51.12166696,984.5723081,4,301.46365,17.36273,18,gps,0.9,1.2,1.5,3.6,,,,77,,17.40682786,1,1061.5,,
1577221754,-27.71015231,-51.12181232,984.4466613,4,303.4322,17.14015,18,gps,0.9,1.2,1.5,3.6,,,,77,,17.14327613,1,1062.5,,
1577221755,-27.71006094,-51.12194681,984.5931577,4,307.43256,16.665022,18,gps,0.9,1.2,1.5,3.6,,,,77,,16.68705834,1,1063.5,,
1577221756,-27.70996159,-51.12206639,984.7729403,4,312.98398,16.155828,18,gps,0.9,1.2,1.5,3.6,,,,77,,16.13356501,1,1064.5,,
1577221757,-27.70985654,-51.12217329,984.9499665,4,317.92288,15.673523,17,gps,0.9,1.2,1.5,3.6,,,,77,,15.7060603,1,1065.5,,
1577221758,-27.70974588,-51.12226446,984.8989954,4,323.81192,15.220449,19,gps,0.9,1.1,1.4,3.6,,,,77,,15.20606231,1,1066.5,,
1577221759,-27.70963217,-51.12234228,984.4254152,4,328.41754,14.902312,19,gps,0.9,1.1,1.4,3.6,,,,77,,14.75338906,1,1067.5,,
1577221760,-27.7095176,-51.12241624,983.8976387,4,330.12775,14.644297,19,gps,0.9,1.1,1.4,3.6,,,,77,,14.64292585,1,1068.5,,
1577221761,-27.70940548,-51.12248433,983.5459956,4,331.49054,14.180679,19,gps,0.9,1.1,1.4,3.6,,,,77,,14.12246898,1,1069.5,,
1577221762,-27.70929205,-51.12253541,983.2663631,4,338.2878,13.565236,20,gps,0.9,1.1,1.4,3.6,,,,77,,13.54200977,1,1070.5,,
1577221763,-27.70917681,-51.12256299,983.229347,4,348.53094,13.06274,21,gps,0.9,1.1,1.4,3.6,,,,77,,13.0566013,1,1071.5,,
1577221764,-27.70906094,-51.12256541,983.4323501,4,358.68237,12.855379,21,gps,0.9,1.1,1.4,3.6,,,,77,,12.84279735,1,1072.5,,
1577221765,-27.70894506,-51.12255095,983.7491922,4,6.318516,12.919419,21,gps,0.9,1.1,1.4,3.6,,,,77,,12.92022183,1,1073.5,,
1577221766,-27.70882783,-51.12252729,984.1243288,4,10.025004,13.232545,21,gps,0.9,1.2,1.5,3.6,,,,77,,13.19837427,1,1074.5,,
1577221767,-27.70871231,-51.12250084,984.2615206,4,11.220206,13.083028,22,gps,0.9,1,1.4,3.6,,,,77,,13.06484335,1,1075.5,,
1577221768,-27.70859752,-51.1224714,984.1180184,4,12.733039,13.060763,22,gps,0.9,1.3,1.5,3.6,,,,77,,13.04770085,1,1076.5,,
1577221769,-27.70848195,-51.12243548,983.8075593,4,15.137678,13.288287,21,gps,0.9,1.1,1.5,3.6,,,,77,,13.28795374,1,1077.5,,
1577221770,-27.70836601,-51.12239065,983.3645041,4,19.004078,13.609124,21,gps,0.9,1.1,1.5,3.6,,,,77,,13.58700687,1,1078.5,,
1577221771,-27.70825059,-51.12233082,982.5096812,4,24.610096,14.101503,21,gps,1,1.2,1.6,3.6,,,,77,,14.0857725,1,1079.5,,
1577221772,-27.70813547,-51.12225418,981.3831634,4,30.317366,14.822303,21,gps,0.9,1.1,1.5,3.6,,,,77,,14.82822265,1,1080.5,,
1577221773,-27.70801704,-51.12217001,980.3343932,4,31.98396,15.515827,21,gps,0.9,1.1,1.5,3.6,,,,77,,15.52847032,1,1081.5,,
