timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,seconds,Seconds,Total Seconds,Minutes
1577219491,-27.68788612,-51.13219877,879.5430342,4,153.56154,6.101599,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.088142358,1,794.0009999,,
1577219492,-27.68793625,-51.13216416,879.9880455,4,150.78473,6.392105,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.52029028,1,795.0009999,,
1577219493,-27.68798826,-51.13212758,880.379754,4,148.33438,6.622565,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.799484052,1,796.0009999,,
1577219494,-27.68804144,-51.13208506,880.5568833,4,145.1023,7.021479,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.234146784,1,797.0009999,,
1577219495,-27.68809329,-51.1320401,880.5836854,4,142.9228,7.195556,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.257172605,1,798.0009999,,
1577219496,-27.68814054,-51.13199887,880.6880793,4,142.83456,6.7522864,15,gps,0.8,1.3,1.5,3.6,,,,83,,6.631087544,1,799.0009999,,
1577219497,-27.68818788,-51.13195645,880.7536659,4,141.72318,6.83764,15,gps,0.8,1.2,1.4,3.6,,,,83,,6.709862116,1,800.0009999,,
1577219498,-27.68823935,-51.13190903,880.8574122,4,141.03336,7.387431,15,gps,0.8,1.3,1.5,3.6,,,,83,,7.376225724,1,801.0009999,,
1577219499,-27.68829521,-51.13185468,880.8809327,4,139.91501,7.894301,15,gps,0.8,1.2,1.5,3.6,,,,83,,8.189141053,1,802.0009999,,
1577219500,-27.68835115,-51.13179993,880.9308792,4,139.61343,8.170998,14,gps,0.8,1.2,1.5,3.6,,,,83,,8.221481671,1,803.0009999,,
1577219501,-27.6884071,-51.13174344,881.0499186,4,138.25714,8.191853,14,gps,0.8,1.2,1.5,3.6,,,,83,,8.337221488,1,804.0009999,,
1577219502,-27.68846024,-51.1316851,881.0774005,4,135.76974,8.197736,15,gps,0.8,1.2,1.5,3.6,,,,83,,8.233573418,1,805.0009999,,
1577219503,-27.68851411,-51.13162728,880.8684098,4,135.92732,8.231115,15,gps,0.8,1.3,1.5,3.6,,,,83,,8.256423482,1,806.0009999,,
1577219504,-27.68856653,-51.13157075,880.3910796,4,136.92287,7.9690413,15,gps,0.9,1.2,1.5,3.6,,,,83,,8.051713214,1,807.0009999,,
1577219505,-27.68861808,-51.1315171,880.3089735,4,137.34413,7.773292,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.786871955,1,808.0009999,,
1577219506,-27.68866647,-51.13146924,880.2296467,4,139.43272,7.0271506,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.144201472,1,809.0009999,,
1577219507,-27.68870562,-51.13143852,880.0121955,4,145.73944,5.4227676,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.292101721,1,810.0009999,,
1577219508,-27.68874019,-51.13141225,879.7281176,4,145.88037,4.679795,15,gps,0.8,1.3,1.5,3.6,,,,83,,4.624883883,1,811.0009999,,
1577219509,-27.6887775,-51.13138411,879.7101211,4,146.02203,5.033819,15,gps,0.8,1.5,1.7,3.6,,,,83,,4.980494244,1,812.0009999,,
1577219510,-27.68881587,-51.13134905,879.6420044,4,140.52043,5.428154,15,gps,0.8,1.3,1.6,3.6,,,,83,,5.480172128,1,813.0009999,,
1577219511,-27.68885183,-51.13130547,879.4535431,4,132.98608,5.78903,15,gps,0.8,1.3,1.6,3.6,,,,83,,5.862169921,1,814.0009999,,
1577219512,-27.68889126,-51.13125882,879.3222924,4,133.81284,6.371812,15,gps,0.8,1.3,1.6,3.6,,,,83,,6.345914852,1,815.0009999,,
1577219513,-27.68893669,-51.13121252,879.2186019,4,138.54997,6.785144,15,gps,0.8,1.3,1.6,3.6,,,,83,,6.797020834,1,816.0009999,,
1577219514,-27.68898049,-51.13117318,879.0927146,4,141.5528,6.2527947,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.214737096,1,817.0009999,,
1577219515,-27.68902093,-51.13114002,878.9660997,4,144.48322,5.5640836,15,gps,0.9,1.5,1.7,3.6,,,,83,,5.547384086,1,818.0009999,,
1577219516,-27.68906326,-51.13110815,878.7952074,4,145.85782,5.7334995,15,gps,0.9,1.3,1.6,3.6,,,,83,,5.646900749,1,819.0009999,,
1577219517,-27.68910825,-51.13107479,878.6353404,4,147.03737,6.0884233,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.97370733,1,820.0009999,,
1577219518,-27.68915723,-51.13103866,878.4979671,4,146.89848,6.4982924,15,gps,0.8,1.3,1.5,3.6,,,,83,,6.493116668,1,821.0009999,,
1577219519,-27.68920792,-51.13099928,878.4984691,4,145.7927,6.8167033,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.829725841,1,822.0009999,,
1577219520,-27.68926089,-51.13095805,878.3681921,4,145.27914,7.160938,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.141789226,1,823.0009999,,
1577219521,-27.68931898,-51.13091171,878.2195821,4,144.46826,7.721309,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.894093118,1,824.0009999,,
1577219522,-27.68937347,-51.13086428,878.2829125,4,143.27972,7.585087,15,gps,0.8,1.2,1.4,3.6,,,,83,,7.639023933,1,825.0009999,,
1577219523,-27.68942774,-51.13081881,878.4105884,4,144.10132,7.6903605,15,gps,0.9,1.5,1.7,3.6,,,,83,,7.50235559,1,826.0009999,,
1577219524,-27.68948167,-51.1307767,878.3958599,4,145.5068,7.388989,15,gps,0.8,1.3,1.5,3.6,,,,83,,7.277564125,1,827.0009999,,
1577219525,-27.68953168,-51.13073851,878.8199112,4,144.99107,6.8445377,15,gps,0.9,1.5,1.7,3.6,,,,83,,6.70102775,1,828.0009999,,
1577219526,-27.68957748,-51.13069707,879.1312168,4,141.7277,6.479211,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.517450395,1,829.0009999,,
1577219527,-27.68961872,-51.13065474,879.3243095,4,138.41757,6.1093073,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.190097149,1,830.0009999,,
1577219528,-27.68965961,-51.13061224,879.6843184,4,137.52086,6.0247803,15,gps,0.8,1.2,1.5,3.6,,,,83,,6.173345647,1,831.0009999,,
1577219529,-27.68970039,-51.13057195,879.8153105,4,139.29724,6.0214252,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.01735356,1,832.0009999,,
1577219530,-27.68974174,-51.13053572,879.9767604,4,141.7556,5.9086304,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.811924017,1,833.0009999,,
1577219531,-27.68978091,-51.13050221,880.2413417,4,142.72643,5.4375134,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.455356504,1,834.0009999,,
1577219532,-27.68981755,-51.13047239,880.1401245,4,143.75722,4.983511,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.013739917,1,835.0009999,,
1577219533,-27.68984538,-51.13045085,879.8187778,4,144.66165,3.591069,15,gps,0.8,1.5,1.7,3.6,,,,83,,3.745280699,1,836.0009999,,
1577219534,-27.68986879,-51.13043642,879.8053636,4,150.736,2.753179,15,gps,0.8,1.5,1.7,3.6,,,,83,,2.959017615,1,837.0009999,,
1577219535,-27.68988546,-51.13042616,879.7798328,4,151.1864,2.0555847,15,gps,0.8,1.5,1.7,3.6,,,,83,,2.106826106,1,838.0009999,,
1577219536,-27.68990598,-51.13041482,879.6567273,4,153.7874,2.5216215,15,gps,0.8,1.5,1.7,3.6,,,,83,,2.533434709,1,839.0009999,,
1577219537,-27.68993661,-51.13039941,879.5052021,4,154.98685,3.740979,15,gps,0.8,1.5,1.7,3.6,,,,83,,3.719152986,1,840.0009999,,
1577219538,-27.6899724,-51.13038182,879.3347168,4,155.89406,4.2624683,15,gps,0.8,1.5,1.7,3.6,,,,83,,4.328490966,1,841.0009999,,
1577219539,-27.69001323,-51.13036175,879.1523187,4,156.1966,4.9173584,15,gps,0.8,1.5,1.7,3.6,,,,83,,4.939395929,1,842.0009999,,
1577219540,-27.69006021,-51.13033847,878.9223242,4,155.94843,5.6642475,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.689521396,1,843.0009999,,
1577219541,-27.69011068,-51.13031402,878.7391654,4,156.60167,6.063738,14,gps,0.8,1.3,1.5,3.6,,,,83,,6.091418759,1,844.0009999,,
1577219542,-27.6901618,-51.13028741,878.6174839,4,154.9636,6.2797112,14,gps,0.8,1.2,1.4,3.6,,,,83,,6.243522916,1,845.0009999,,
1577219543,-27.69021378,-51.13025406,878.5395867,4,150.14165,6.6262403,14,gps,0.8,1.3,1.5,3.6,,,,83,,6.632832852,1,846.0009999,,
1577219544,-27.69027038,-51.13021901,878.2482032,4,151.24846,7.182544,15,gps,0.8,1.3,1.5,3.6,,,,83,,7.161843198,1,847.0009999,,
1577219545,-27.69033211,-51.13018579,877.725625,4,154.46257,7.579832,15,gps,0.8,1.3,1.5,3.6,,,,83,,7.585154588,1,848.0009999,,
1577219546,-27.69039362,-51.13015406,877.3114493,4,154.47241,7.5471573,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.500253291,1,849.0009999,,
1577219547,-27.6904537,-51.13012212,876.7644485,4,154.7055,7.403812,15,gps,0.8,1.2,1.5,3.6,,,,83,,7.36565851,1,850.0009999,,
1577219548,-27.69051249,-51.13008968,876.2904758,4,154.07182,7.271007,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.258103726,1,851.0009999,,
1577219549,-27.69057094,-51.13005746,875.7629036,4,153.96985,7.2590356,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.214778119,1,852.0009999,,
1577219550,-27.69063254,-51.13002397,875.4095357,4,154.00943,7.6100845,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.583340655,1,853.0009999,,
1577219551,-27.6906961,-51.1299892,875.2763863,4,153.96283,7.8394895,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.834363174,1,854.0009999,,
1577219552,-27.69075976,-51.12995646,875.1125573,4,155.15723,7.7788744,15,gps,0.8,1.2,1.4,3.6,,,,83,,7.758473792,1,855.0009999,,
1577219553,-27.69082,-51.12992699,874.9878785,4,156.22923,7.304716,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.280912555,1,856.0009999,,
1577219554,-27.69087406,-51.12989838,875.0416715,4,155.06926,6.6189446,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.621939201,1,857.0009999,,
1577219555,-27.69091864,-51.12987243,875.0435335,4,152.27881,5.583399,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.564100839,1,858.0009999,,
1577219556,-27.69095181,-51.12983944,874.9273581,4,138.46172,4.9354134,15,gps,0.8,1.5,1.7,3.6,,,,83,,4.909457838,1,859.0009999,,
1577219557,-27.69097118,-51.12979677,874.837078,4,116.70699,4.728569,15,gps,0.8,1.2,1.5,3.6,,,,83,,4.724716108,1,860.0009999,,
1577219558,-27.69097731,-51.12974484,874.8978376,4,97.204094,5.129615,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.166982861,1,861.0009999,,
1577219559,-27.69096602,-51.12968823,874.9683341,4,77.01397,5.6874504,15,gps,0.8,1.3,1.5,3.6,,,,83,,5.722889464,1,862.0009999,,
1577219560,-27.69094541,-51.12962975,874.8351015,4,68.082565,6.1774254,15,gps,0.8,1.7,1.9,3.6,,,,83,,6.204162011,1,863.0009999,,
1577219561,-27.69092258,-51.1295648,874.9002517,4,68.5277,6.898927,15,gps,0.9,1.5,1.7,3.6,,,,83,,6.888017377,1,864.0009999,,
1577219562,-27.69089769,-51.12949409,875.1611165,4,68.44868,7.484192,15,gps,0.8,1.2,1.5,3.6,,,,83,,7.500204929,1,865.0009999,,
1577219563,-27.690873,-51.12941847,875.5473505,4,69.81655,7.9068217,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.945289429,1,866.0009999,,
1577219564,-27.69085097,-51.12934229,875.8397948,4,69.85254,7.886093,15,gps,0.9,1.5,1.7,3.6,,,,83,,7.901263444,1,867.0009999,,
1577219565,-27.69082671,-51.12927005,876.2511759,4,69.30738,7.5990124,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.615888314,1,868.0009999,,
1577219566,-27.6908026,-51.1291988,876.7022848,4,68.92618,7.478524,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.518938766,1,869.0009999,,
1577219567,-27.69077893,-51.12912842,877.017154,4,68.80439,7.3839536,15,gps,0.8,1.5,1.7,3.6,,,,83,,7.421474095,1,870.0009999,,
1577219568,-27.69075619,-51.12906345,877.1341833,4,68.49087,6.8439436,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.886775437,1,871.0009999,,
1577219569,-27.69073637,-51.12900502,877.3677243,4,66.39839,5.6378126,15,gps,0.8,1.5,1.7,3.6,,,,83,,6.167545614,1,872.0009999,,
1577219570,-27.69071936,-51.12895278,877.7518405,4,69.64721,5.559804,15,gps,1.1,1.6,1.9,3.6,,,,83,,5.48701678,1,873.0009999,,
1577219571,-27.69070494,-51.1289058,878.0875841,4,70.36957,4.7724476,15,gps,0.8,1.2,1.4,3.6,,,,83,,4.901875269,1,874.0009999,,
1577219572,-27.69069542,-51.12887641,879.890336,4,70.224525,2.864208,15,gps,0.8,1.2,1.5,3.6,,,,83,,3.084644802,1,875.0009999,,
1577219573,-27.69069026,-51.12885865,880.1516779,4,69.41596,1.6783116,15,gps,0.8,1.3,1.5,3.6,,,,83,,1.84276146,1,876.0009999,,
1577219574,-27.69068523,-51.1288457,880.3061783,4,68.93798,1.3226084,15,gps,0.8,1.5,1.7,3.6,,,,83,,1.394059352,1,877.0009999,,
1577219575,-27.69068043,-51.12882895,880.5031239,4,69.15715,1.5806859,15,gps,0.8,1.5,1.7,3.6,,,,83,,1.735469988,1,878.0009999,,
1577219576,-27.69067137,-51.12880552,880.5935446,4,66.31621,2.2590377,15,gps,0.8,1.5,1.7,3.6,,,,83,,2.519819523,1,879.0009999,,
1577219577,-27.69066093,-51.12877545,880.7989884,4,66.199,2.8776538,15,gps,0.8,1.5,1.7,3.6,,,,83,,3.184151573,1,880.0009999,,
1577219578,-27.69064867,-51.12874215,880.9427685,4,65.72367,3.436025,15,gps,0.8,1.5,1.7,3.6,,,,83,,3.554619057,1,881.0009999,,
1577219579,-27.69063486,-51.12870669,881.8609822,4,65.390305,3.7359762,15,gps,0.8,1.5,1.7,3.6,,,,83,,3.818071583,1,882.0009999,,
1577219580,-27.69062029,-51.12866854,882.4293631,4,65.794655,4.037202,15,gps,0.8,1.2,1.4,3.6,,,,83,,4.094668552,1,883.0009999,,
1577219581,-27.69060465,-51.12862259,883.1962965,4,69.18339,4.7375927,15,gps,0.9,1.2,1.5,3.6,,,,83,,4.852922972,1,884.0009999,,
1577219582,-27.69059018,-51.12857118,883.8519675,4,71.58364,5.267265,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.318495747,1,885.0009999,,
1577219583,-27.69057495,-51.12851561,884.5173528,4,71.59131,5.722253,15,gps,0.8,1.5,1.7,3.6,,,,83,,5.735043716,1,886.0009999,,
1577219584,-27.69055979,-51.12846547,885.1099686,4,71.64679,5.2757263,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.223843214,1,887.0009999,,
1577219585,-27.69054206,-51.12841589,885.5501566,4,68.52552,5.2100463,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.270165063,1,888.0009999,,
1577219591,-27.69041461,-51.12804551,889.1424505,4,68.96397,6.971216,15,gps,0.8,1.5,1.7,3.6,,,,82,,39.16931414,6,894.0009999,,
1577219592,-27.69039197,-51.12797863,889.8063709,4,69.03935,7.0057178,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.058532499,1,895.0009999,,
1577219593,-27.69036806,-51.12791556,890.4595254,4,66.85971,6.81206,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.76163159,1,896.0009999,,
1577219594,-27.69034598,-51.12785926,890.9821889,4,66.48058,6.1214347,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.068804364,1,897.0009999,,
1577219595,-27.69032649,-51.12780234,891.4738306,4,68.82507,5.98688,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.01587281,1,898.0009999,,
1577219596,-27.69030919,-51.12774537,892.0401033,4,70.81187,5.9548664,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.937547664,1,899.0009999,,
1577219597,-27.69029254,-51.12768586,892.3669158,4,72.39061,6.2605495,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.153710767,1,900.0009999,,
1577219598,-27.6902743,-51.12762275,892.7080431,4,72.05045,6.5661964,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.545488439,1,901.0009999,,
1577219599,-27.69025626,-51.12756024,892.951225,4,71.763084,6.504758,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.481721823,1,902.0009999,,
1577219600,-27.69023984,-51.1275023,893.2488569,4,72.38488,6.027662,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.997961741,1,903.0009999,,
1577219601,-27.69022534,-51.12745085,893.4594302,4,72.48831,5.3507566,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.323373259,1,904.0009999,,
1577219602,-27.69021026,-51.12740335,893.7252392,4,69.97716,4.985667,15,gps,0.8,1.5,1.7,3.6,,,,82,,4.974242048,1,905.0009999,,
1577219603,-27.69019141,-51.12736397,894.1740577,4,61.540462,4.398064,15,gps,0.8,1.5,1.7,3.6,,,,82,,4.41107043,1,906.0009999,,
1577219604,-27.69016763,-51.1273347,894.5517872,4,46.916965,3.9156532,15,gps,0.8,1.5,1.7,3.6,,,,82,,3.909064514,1,907.0009999,,
1577219605,-27.69013586,-51.12731813,894.7306682,4,24.066765,3.8799639,15,gps,0.8,1.5,1.7,3.6,,,,82,,3.881489659,1,908.0009999,,
1577219606,-27.69010097,-51.12730308,894.9150559,4,344.948,4.144481,15,gps,0.8,1.5,1.7,3.6,,,,82,,4.141306575,1,909.0009999,,
1577219607,-27.69006147,-51.127328,895.0405738,4,332.19,4.749297,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.02053553,1,910.0009999,,
1577219608,-27.69002841,-51.12736931,895.5389493,4,313.34305,5.3305426,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.479270315,1,911.0009999,,
1577219609,-27.68999703,-51.12741545,895.8447047,4,310.24036,5.6422906,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.727288147,1,912.0009999,,
1577219610,-27.68996337,-51.12746286,896.1830295,4,311.3658,5.9068413,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.982818788,1,913.0009999,,
1577219611,-27.68992523,-51.12750966,896.5204913,4,312.92596,6.1206555,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.258360808,1,914.0009999,,
1577219612,-27.68988533,-51.12755785,896.8437347,4,314.9553,6.3756757,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.49197523,1,915.0009999,,
1577219613,-27.68984112,-51.12760944,896.7176156,4,321.4768,6.721098,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.064255898,1,916.0009999,,
1577219614,-27.68979037,-51.12765164,896.9638195,4,324.20938,6.5679107,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.997217801,1,917.0009999,,
1577219615,-27.68973911,-51.12768927,897.3274074,4,328.15283,6.46892,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.785721654,1,918.0009999,,
1577219616,-27.68968475,-51.12771922,897.5893903,4,334.16174,6.5401073,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.708210252,1,919.0009999,,
1577219617,-27.68962953,-51.12774803,897.7485055,4,337.2241,6.7919507,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.747817523,1,920.0009999,,
1577219618,-27.68956883,-51.12777478,897.7756124,4,338.90167,7.0373883,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.224718688,1,921.0009999,,
1577219619,-27.68950699,-51.12780397,897.7914757,4,337.3561,7.20925,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.433562808,1,922.0009999,,
1577219620,-27.68944905,-51.12783184,897.6750301,4,337.37674,6.8701634,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.984298027,1,923.0009999,,
1577219621,-27.68939407,-51.12785426,897.5531712,4,338.71652,6.433614,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.481133361,1,924.0009999,,
1577219622,-27.68934065,-51.127877,897.5653547,4,341.9522,5.700705,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.33099523,1,925.0009999,,
1577219623,-27.6892974,-51.12789277,897.6833202,4,340.60724,4.9268594,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.038801789,1,926.0009999,,
1577219624,-27.68926828,-51.12790499,897.7322594,4,340.7961,3.350727,15,gps,0.8,1.5,1.7,3.6,,,,82,,3.444321212,1,927.0009999,,
1577219625,-27.68924887,-51.12791365,898.0010039,4,340.33084,2.4046617,15,gps,0.8,1.5,1.7,3.6,,,,82,,2.314886634,1,928.0009999,,
1577219626,-27.68922979,-51.12792368,897.9387483,4,339.95544,2.3260925,15,gps,0.8,1.5,1.7,3.6,,,,82,,2.333728346,1,929.0009999,,
1577219627,-27.68920331,-51.12793495,897.9422284,4,340.11575,3.125273,15,gps,0.8,1.5,1.7,3.6,,,,82,,3.137902245,1,930.0009999,,
1577219628,-27.68916709,-51.12795066,897.8077757,4,339.91226,4.3531704,15,gps,0.8,1.5,1.7,3.6,,,,82,,4.303330838,1,931.0009999,,
1577219629,-27.68912666,-51.12796637,897.6969044,4,339.94772,4.74085,15,gps,0.8,1.5,1.7,3.6,,,,82,,4.739716409,1,932.0009999,,
1577219630,-27.68908253,-51.1279852,897.5845572,4,339.9768,5.323511,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.231452044,1,933.0009999,,
1577219631,-27.68903198,-51.12800615,897.5812991,4,340.22742,5.841589,15,gps,0.8,1.5,1.7,3.6,,,,82,,5.971086107,1,934.0009999,,
1577219632,-27.68897653,-51.12803022,897.5239368,4,339.14493,6.539442,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.586873247,1,935.0009999,,
1577219633,-27.68891752,-51.12805862,897.5061705,4,337.6021,7.0813847,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.11459729,1,936.0009999,,
1577219634,-27.68885795,-51.12808834,897.4670877,4,336.42975,7.1541653,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.222881303,1,937.0009999,,
1577219635,-27.68879731,-51.12811989,897.4008858,4,336.4261,7.3574214,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.404712758,1,938.0009999,,
1577219636,-27.68873547,-51.12815263,897.2455309,4,336.41837,7.5524096,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.576643789,1,939.0009999,,
1577219637,-27.68867543,-51.12818989,897.221518,4,331.102,7.5743175,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.60029345,1,940.0009999,,
1577219638,-27.68862078,-51.12822967,897.0754327,4,330.9476,7.2252607,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.216576979,1,941.0009999,,
1577219639,-27.68856445,-51.12826294,897.0643888,4,332.21454,6.996928,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.052646892,1,942.0009999,,
1577219640,-27.68850463,-51.12829426,897.0525196,4,334.97888,7.2415323,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.313026219,1,943.0009999,,
1577219641,-27.68844228,-51.12832803,897.0691271,4,334.362,7.5935163,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.670507239,1,944.0009999,,
1577219642,-27.68837868,-51.12836125,897.1287928,4,335.09293,7.7091813,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.772523651,1,945.0009999,,
1577219643,-27.68831482,-51.12839427,897.2103115,4,335.27078,7.776797,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.790458809,1,946.0009999,,
1577219644,-27.68825157,-51.12842875,897.2389525,4,334.44403,7.8227654,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.790016338,1,947.0009999,,
1577219645,-27.68818906,-51.12846561,897.2693002,4,332.33768,7.847318,15,gps,0.9,1.1,1.5,3.6,,,,82,,7.823623513,1,948.0009999,,
1577219646,-27.6881288,-51.12850415,897.4646166,4,330.39343,7.6816063,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.683623246,1,949.0009999,,
1577219647,-27.68806865,-51.12854275,897.5621789,4,330.37558,7.658585,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.676796028,1,950.0009999,,
1577219648,-27.68800798,-51.12858087,897.6565129,4,330.37823,7.68452,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.703122077,1,951.0009999,,
1577219649,-27.68794846,-51.12862329,897.8463818,4,327.57346,7.7011466,15,gps,0.9,1.1,1.5,3.6,,,,82,,7.810768658,1,952.0009999,,
1577219650,-27.68788854,-51.12866335,898.1244823,4,329.55505,7.640269,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.726955786,1,953.0009999,,
1577219651,-27.68782605,-51.12870189,898.2025919,4,331.31268,7.749636,15,gps,0.9,1.1,1.5,3.6,,,,82,,7.899552153,1,954.0009999,,
1577219652,-27.68776363,-51.12873878,898.2844266,4,332.41745,7.78559,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.816488878,1,955.0009999,,
1577219653,-27.68770345,-51.12877323,898.4430252,4,333.4165,7.3991356,15,gps,0.8,1.2,1.4,3.6,,,,82,,7.484605945,1,956.0009999,,
1577219654,-27.68764806,-51.12880248,898.5999212,4,335.10114,6.7652197,15,gps,0.8,1.2,1.4,3.6,,,,82,,6.782599973,1,957.0009999,,
1577219655,-27.68759343,-51.12883068,898.7171935,4,331.83554,6.4436946,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.661753807,1,958.0009999,,
1577219656,-27.68753996,-51.1288657,898.8273423,4,330.54285,6.9255853,15,gps,0.8,1.1,1.4,3.6,,,,82,,6.859164399,1,959.0009999,,
1577219657,-27.68748802,-51.12890201,899.0193211,4,328.78204,6.976766,15,gps,0.8,1.2,1.4,3.6,,,,82,,6.778861597,1,960.0009999,,
1577219658,-27.68743423,-51.12893825,898.9315222,4,328.79538,7.2778177,15,gps,0.8,1.5,1.7,3.6,,,,82,,6.951065158,1,961.0009999,,
1577219659,-27.68737892,-51.12897335,899.1259814,4,329.7164,7.224838,15,gps,0.8,1.5,1.7,3.6,,,,82,,7.038785649,1,962.0009999,,
1577219660,-27.68732341,-51.12901127,899.2168582,4,329.6062,7.2144375,15,gps,0.8,1.1,1.4,3.6,,,,82,,7.199780705,1,963.0009999,,
1577219661,-27.68726871,-51.12904656,899.3591969,4,329.78418,6.9202952,15,gps,0.8,1.2,1.4,3.6,,,,82,,6.989507382,1,964.0009999,,
1577219662,-27.68721729,-51.12907999,899.3056237,4,329.75394,6.515482,15,gps,0.8,1.2,1.5,3.6,,,,82,,6.584326693,1,965.0009999,,
1577219663,-27.68717198,-51.12911067,899.0776537,4,330.50485,5.931361,15,gps,0.8,1.2,1.4,3.6,,,,82,,5.861844568,1,966.0009999,,
1577219664,-27.68713266,-51.12913419,898.7536732,4,332.61215,4.8589044,15,gps,0.8,1.5,1.7,3.6,,,,82,,4.9363749,1,967.0009999,,
1577219665,-27.6871031,-51.12915259,898.785143,4,330.6824,3.6873457,15,gps,0.8,1.5,1.7,3.6,,,,82,,3.745120763,1,968.0009999,,
1577219666,-27.68707605,-51.12917093,898.5396114,4,329.30115,3.563947,15,gps,0.8,1.5,1.7,3.6,,,,82,,3.501178692,1,969.0009999,,
1577219667,-27.68704685,-51.12919261,898.2253146,4,327.6364,3.9439452,15,gps,0.8,1.5,1.7,3.6,,,,82,,3.879327954,1,970.0009999,,
